user_id,persona,date,merchant,item,kategori,qty,nominal,total_harga,payment_method,combined_text,spending_level,month,day_name,is_weekend,hour,time_category,item_length,word_count,is_digital_payment
U001,anak_kos,2024-08-15 15:23:00,gojek,goride,transport,1,21121,21121,Debit Card,gojek goride,low,8,Thursday,0,15,evening,6,2,0
U004,ibu_rumah_tangga,2024-08-15 15:33:00,smartfren,unlimited nonstop,tagihan & utilitas,1,82689,82689,OVO,smartfren unlimited nonstop,medium,8,Thursday,0,15,evening,17,3,1
U004,ibu_rumah_tangga,2024-08-15 17:37:00,bpjs,iuran bpjs kesehatan,tagihan & utilitas,1,153105,153105,Debit Card,bpjs iuran bpjs kesehatan,medium,8,Thursday,0,17,evening,20,4,0
U004,ibu_rumah_tangga,2024-08-15 19:12:00,shopee official store,voucher internet premium quality,tagihan & utilitas,1,49558,49558,QRIS,shopee official store voucher internet premium quality,low,8,Thursday,0,19,night,32,7,1
U004,ibu_rumah_tangga,2024-08-15 19:43:00,first media,tagihan tv kabel,tagihan & utilitas,1,423208,423208,Cash,first media tagihan tv kabel,high,8,Thursday,0,19,night,16,5,0
U005,anak_sultan,2024-08-15 22:19:00,youtube premium,langganan youtube premium,hiburan,1,75205,75205,GoPay,youtube premium langganan youtube premium,medium,8,Thursday,0,22,night,25,5,1
U005,anak_sultan,2024-08-15 23:35:00,superindo,minyak goreng bimoli 2l,makanan & minuman,1,37842,37842,Cash,superindo minyak goreng bimoli 2l,low,8,Thursday,0,23,night,23,5,0
U005,anak_sultan,2024-08-16 00:59:00,miniso,miniso body mist parfum perfum spray wanita pria 100ml,belanja,3,25545,76635,Cash,miniso miniso body mist parfum perfum spray wanita pria 100ml,medium,8,Friday,0,0,night,54,10,0
U005,anak_sultan,2024-08-16 05:50:00,superindo,telur ayam 1kg,makanan & minuman,1,32072,32072,QRIS,superindo telur ayam 1kg,low,8,Friday,0,5,morning,14,4,1
U002,karyawan,2024-08-16 08:50:00,eparking,bayar parkir digital,transport,1,5308,5308,QRIS,eparking bayar parkir digital,low,8,Friday,0,8,morning,20,4,1
U005,anak_sultan,2024-08-16 09:33:00,spotify,spotify premium individual,hiburan,1,57948,57948,QRIS,spotify spotify premium individual,medium,8,Friday,0,9,morning,26,4,1
U003,mahasiswa,2024-08-16 10:02:00,indomaret,aqua 600ml,makanan & minuman,1,3737,3737,Cash,indomaret aqua 600ml,low,8,Friday,0,10,morning,10,3,0
U001,anak_kos,2024-08-16 10:28:00,miniso,miniso selimut hoodie casual blanket lost in tokyo series printed gunung fuji hooded leisure blanket covered leg shawl,kebutuhan rumah,1,84906,84906,GoPay,miniso miniso selimut hoodie casual blanket lost in tokyo series printed gunung fuji hooded leisure blanket covered leg shawl,medium,8,Friday,0,10,morning,118,19,1
U002,karyawan,2024-08-16 13:15:00,pertamina,pertalite,transport,1,107076,107076,GoPay,pertamina pertalite,medium,8,Friday,0,13,afternoon,9,2,1
U003,mahasiswa,2024-08-16 15:20:00,print station,print warna a4,pendidikan,1,5334,5334,Debit Card,print station print warna a4,low,8,Friday,0,15,evening,14,5,0
U001,anak_kos,2024-08-16 17:37:00,miniso,miniso rak multifungsi 2 lapis serbaguna rak kotak penyimpanan rak kosmetik plastik susun rak bumbu dapur duduk tempat,kebutuhan rumah,4,32726,130904,GoPay,miniso miniso rak multifungsi 2 lapis serbaguna rak kotak penyimpanan rak kosmetik plastik susun rak bumbu dapur duduk tempat,medium,8,Friday,0,17,evening,118,19,1
U004,ibu_rumah_tangga,2024-08-16 19:33:00,k24,nutrimax c plus junior 1 botol isi 30 tablet kunyah,kesehatan,1,197796,197796,Debit Card,k24 nutrimax c plus junior 1 botol isi 30 tablet kunyah,medium,8,Friday,0,19,night,51,11,0
U002,karyawan,2024-08-16 19:56:00,gramedia,novel best seller,hiburan,1,93273,93273,DANA,gramedia novel best seller,medium,8,Friday,0,19,night,17,4,1
U005,anak_sultan,2024-08-16 23:30:00,gramedia,novel best seller,hiburan,1,102223,102223,Debit Card,gramedia novel best seller,medium,8,Friday,0,23,night,17,4,0
U003,mahasiswa,2024-08-17 00:02:00,indomaret,chitato sapi panggang,makanan & minuman,1,9458,9458,QRIS,indomaret chitato sapi panggang,low,8,Saturday,1,0,night,21,4,1
U002,karyawan,2024-08-17 00:49:00,gacoan,mie gacoan lv 6,makanan & minuman,2,12997,25994,Cash,gacoan mie gacoan lv 6,low,8,Saturday,1,0,night,15,5,0
U005,anak_sultan,2024-08-17 01:20:00,warmindo,indomie kuah kornet,makanan & minuman,1,19009,19009,QRIS,warmindo indomie kuah kornet,low,8,Saturday,1,1,night,19,4,1
U002,karyawan,2024-08-17 01:54:00,spotify,spotify premium individual,hiburan,1,56519,56519,DANA,spotify spotify premium individual,medium,8,Saturday,1,1,night,26,4,1
U004,ibu_rumah_tangga,2024-08-17 05:21:00,xl axiata,paket data xtra combo,tagihan & utilitas,1,68468,68468,QRIS,xl axiata paket data xtra combo,medium,8,Saturday,1,5,morning,21,6,1
U005,anak_sultan,2024-08-17 08:27:00,spotify,spotify premium individual,hiburan,1,55716,55716,Debit Card,spotify spotify premium individual,medium,8,Saturday,1,8,morning,26,4,0
U004,ibu_rumah_tangga,2024-08-17 11:55:00,telkomsel,paket internet 25gb,tagihan & utilitas,1,78466,78466,Cash,telkomsel paket internet 25gb,medium,8,Saturday,1,11,afternoon,19,4,0
U004,ibu_rumah_tangga,2024-08-17 22:59:00,shopee official store,suplemen madu premium quality,kesehatan,1,188903,188903,OVO,shopee official store suplemen madu premium quality,medium,8,Saturday,1,22,night,29,7,1
U001,anak_kos,2024-08-18 02:11:00,gojek,goride,transport,1,21256,21256,Debit Card,gojek goride,low,8,Sunday,1,2,night,6,2,0
U003,mahasiswa,2024-08-18 04:20:00,parkir malioboro,parkir motor,transport,1,3063,3063,GoPay,parkir malioboro parkir motor,low,8,Sunday,1,4,night,12,4,1
U004,ibu_rumah_tangga,2024-08-18 08:22:00,miniso,miniso sisir rambut wanita hair brush massage comb anti static comb,kebutuhan rumah,3,20025,60075,Debit Card,miniso miniso sisir rambut wanita hair brush massage comb anti static comb,medium,8,Sunday,1,8,morning,67,12,0
U001,anak_kos,2024-08-18 10:15:00,pertamina,pertalite,transport,1,94819,94819,DANA,pertamina pertalite,medium,8,Sunday,1,10,morning,9,2,1
U005,anak_sultan,2024-08-18 10:42:00,xxi,tiket bioskop regular,hiburan,1,53510,53510,GoPay,xxi tiket bioskop regular,medium,8,Sunday,1,10,morning,21,4,1
U002,karyawan,2024-08-18 11:00:00,superindo,bayam segar,makanan & minuman,2,5422,10844,GoPay,superindo bayam segar,low,8,Sunday,1,11,afternoon,11,3,1
U001,anak_kos,2024-08-18 22:06:00,spbu vivo,revvo 90,transport,1,110754,110754,Cash,spbu vivo revvo 90,medium,8,Sunday,1,22,night,8,4,0
U002,karyawan,2024-08-18 23:54:00,playstation store,voucher psn indonesia,hiburan,1,160442,160442,DANA,playstation store voucher psn indonesia,medium,8,Sunday,1,23,night,21,5,1
U005,anak_sultan,2024-08-19 00:36:00,miniso,miniso sandal monokrom dewasa anti selip kamar mandi 37 44 pria wanita sendal,belanja,3,47975,143925,GoPay,miniso miniso sandal monokrom dewasa anti selip kamar mandi 37 44 pria wanita sendal,medium,8,Monday,0,0,night,77,14,1
U002,karyawan,2024-08-19 06:20:00,eparking,bayar parkir digital,transport,1,4884,4884,GoPay,eparking bayar parkir digital,low,8,Monday,0,6,morning,20,4,1
U005,anak_sultan,2024-08-19 07:40:00,steam,top up steam wallet,hiburan,1,109397,109397,GoPay,steam top up steam wallet,medium,8,Monday,0,7,morning,19,5,1
U005,anak_sultan,2024-08-19 09:10:00,superindo,daging ayam fillet,makanan & minuman,2,36621,73242,GoPay,superindo daging ayam fillet,medium,8,Monday,0,9,morning,18,4,1
U002,karyawan,2024-08-19 09:20:00,disney hotstar,langganan disney bulanan,hiburan,1,69795,69795,QRIS,disney hotstar langganan disney bulanan,medium,8,Monday,0,9,morning,24,5,1
U002,karyawan,2024-08-19 11:46:00,warmindo,nasi telur,makanan & minuman,2,10272,20544,DANA,warmindo nasi telur,low,8,Monday,0,11,afternoon,10,3,1
U005,anak_sultan,2024-08-19 12:11:00,miniso,miniso parfum wanita 30ml dreamland eau de toilette lady perfumes tahan lama,belanja,3,59670,179010,QRIS,miniso miniso parfum wanita 30ml dreamland eau de toilette lady perfumes tahan lama,medium,8,Monday,0,12,afternoon,76,13,1
U004,ibu_rumah_tangga,2024-08-19 16:42:00,miniso,miniso gantungan baju 10pcs gantungan dewasa premium gantungan baju plastik gantungan baju celana hanger,kebutuhan rumah,2,34018,68036,OVO,miniso miniso gantungan baju 10pcs gantungan dewasa premium gantungan baju plastik gantungan baju celana hanger,medium,8,Monday,0,16,evening,104,15,1
U004,ibu_rumah_tangga,2024-08-19 19:37:00,first media,tagihan tv kabel,tagihan & utilitas,1,415874,415874,Debit Card,first media tagihan tv kabel,high,8,Monday,0,19,night,16,5,0
U004,ibu_rumah_tangga,2024-08-20 01:22:00,k24,nutrimax c plus junior 1 botol isi 30 tablet kunyah,kesehatan,1,186199,186199,GoPay,k24 nutrimax c plus junior 1 botol isi 30 tablet kunyah,medium,8,Tuesday,0,1,night,51,11,1
U001,anak_kos,2024-08-20 03:03:00,miniso,miniso rak kosmetik box penyimpanan serbaguna kotak drawer three layer jewelry,kebutuhan rumah,3,79606,238818,GoPay,miniso miniso rak kosmetik box penyimpanan serbaguna kotak drawer three layer jewelry,high,8,Tuesday,0,3,night,78,12,1
U004,ibu_rumah_tangga,2024-08-20 03:17:00,miniso,miniso official gantungan baju 10 pcs clothes hanger gantungan baju celana hanger,kebutuhan rumah,3,32481,97443,OVO,miniso miniso official gantungan baju 10 pcs clothes hanger gantungan baju celana hanger,medium,8,Tuesday,0,3,night,81,13,1
U002,karyawan,2024-08-20 04:07:00,miniso,miniso x marvel kotak bento berlapis 500ml,belanja,2,46047,92094,OVO,miniso miniso x marvel kotak bento berlapis 500ml,medium,8,Tuesday,0,4,night,42,8,1
U005,anak_sultan,2024-08-20 05:05:00,shopee official store,arutala kopi toraja rantebua robusta coffee indonesia 200 gr,makanan & minuman,2,54498,108996,OVO,shopee official store arutala kopi toraja rantebua robusta coffee indonesia 200 gr,medium,8,Tuesday,0,5,morning,60,12,1
U004,ibu_rumah_tangga,2024-08-20 07:44:00,xl axiata,paket data xtra combo,tagihan & utilitas,1,63426,63426,Cash,xl axiata paket data xtra combo,medium,8,Tuesday,0,7,morning,21,6,0
U005,anak_sultan,2024-08-20 07:55:00,steam,top up steam wallet,hiburan,1,118745,118745,Cash,steam top up steam wallet,medium,8,Tuesday,0,7,morning,19,5,0
U004,ibu_rumah_tangga,2024-08-20 13:05:00,depot air minum,isi galon air,kebutuhan rumah,5,7938,39690,QRIS,depot air minum isi galon air,low,8,Tuesday,0,13,afternoon,13,6,1
U002,karyawan,2024-08-20 16:31:00,gramedia,novel best seller,hiburan,1,103669,103669,Debit Card,gramedia novel best seller,medium,8,Tuesday,0,16,evening,17,4,0
U005,anak_sultan,2024-08-20 23:33:00,superindo,minyak goreng bimoli 2l,makanan & minuman,1,38232,38232,QRIS,superindo minyak goreng bimoli 2l,low,8,Tuesday,0,23,night,23,5,1
U002,karyawan,2024-08-21 00:43:00,bluebird,taksi bluebird,transport,1,74933,74933,QRIS,bluebird taksi bluebird,medium,8,Wednesday,0,0,night,14,3,1
U004,ibu_rumah_tangga,2024-08-21 08:27:00,miniso,miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,kebutuhan rumah,3,107880,323640,GoPay,miniso miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,high,8,Wednesday,0,8,morning,90,16,1
U002,karyawan,2024-08-21 10:48:00,miniso,miniso official tas selempang wanita tas selempang bahu,belanja,2,132924,265848,Debit Card,miniso miniso official tas selempang wanita tas selempang bahu,high,8,Wednesday,0,10,morning,55,9,0
U005,anak_sultan,2024-08-21 12:25:00,miniso,miniso boneka karangan bunga bayi lucu imut tidur natal garland doll hadiah anak,belanja,2,82673,165346,DANA,miniso miniso boneka karangan bunga bayi lucu imut tidur natal garland doll hadiah anak,medium,8,Wednesday,0,12,afternoon,80,14,1
U001,anak_kos,2024-08-21 14:07:00,grab,grabbike,transport,1,24757,24757,Debit Card,grab grabbike,low,8,Wednesday,0,14,afternoon,8,2,0
U004,ibu_rumah_tangga,2024-08-21 16:05:00,miniso,miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,kebutuhan rumah,2,107570,215140,DANA,miniso miniso boneka lucu shiba inu bantal tidur mainan mewah cute plush toy 33cm,high,8,Wednesday,0,16,evening,74,14,1
U003,mahasiswa,2024-08-21 17:44:00,shopee official store,buku catatan a5 premium quality,pendidikan,1,57196,57196,OVO,shopee official store buku catatan a5 premium quality,medium,8,Wednesday,0,17,evening,31,8,1
U004,ibu_rumah_tangga,2024-08-21 18:18:00,blackmores store,blackmores bio c 1000mg 31 tab,kesehatan,1,144502,144502,Debit Card,blackmores store blackmores bio c 1000mg 31 tab,medium,8,Wednesday,0,18,evening,30,8,0
U004,ibu_rumah_tangga,2024-08-21 21:54:00,xl axiata,paket data xtra combo,tagihan & utilitas,1,62573,62573,Cash,xl axiata paket data xtra combo,medium,8,Wednesday,0,21,night,21,6,0
U003,mahasiswa,2024-08-22 01:17:00,grab,grabbike,transport,1,23046,23046,GoPay,grab grabbike,low,8,Thursday,0,1,night,8,2,1
U004,ibu_rumah_tangga,2024-08-22 01:35:00,miniso,miniso gantungan baju 10pcs gantungan dewasa premium gantungan baju plastik gantungan baju celana hanger,kebutuhan rumah,1,33618,33618,Cash,miniso miniso gantungan baju 10pcs gantungan dewasa premium gantungan baju plastik gantungan baju celana hanger,low,8,Thursday,0,1,night,104,15,0
U003,mahasiswa,2024-08-22 03:04:00,indomaret,roti sari roti coklat,makanan & minuman,2,9729,19458,DANA,indomaret roti sari roti coklat,low,8,Thursday,0,3,night,21,5,1
U003,mahasiswa,2024-08-22 09:11:00,kai access,tiket kereta ekonomi,transport,1,118873,118873,Debit Card,kai access tiket kereta ekonomi,medium,8,Thursday,0,9,morning,20,5,0
U005,anak_sultan,2024-08-22 09:49:00,gacoan,mie gacoan lv 5,makanan & minuman,2,13894,27788,OVO,gacoan mie gacoan lv 5,low,8,Thursday,0,9,morning,15,5,1
U005,anak_sultan,2024-08-22 10:11:00,superindo,daging ayam fillet,makanan & minuman,2,56596,113192,Cash,superindo daging ayam fillet,medium,8,Thursday,0,10,morning,18,4,0
U002,karyawan,2024-08-22 10:25:00,miniso,miniso earphone earbuds in ear headphone noise cancelling awet headset universal,belanja,2,60146,120292,DANA,miniso miniso earphone earbuds in ear headphone noise cancelling awet headset universal,medium,8,Thursday,0,10,morning,80,12,1
U003,mahasiswa,2024-08-22 11:17:00,shopee official store,buku catatan a5 premium quality,pendidikan,1,57902,57902,Cash,shopee official store buku catatan a5 premium quality,medium,8,Thursday,0,11,afternoon,31,8,0
U005,anak_sultan,2024-08-22 19:22:00,cgv,tiket bioskop sweetbox,hiburan,1,92482,92482,QRIS,cgv tiket bioskop sweetbox,medium,8,Thursday,0,19,night,22,4,1
U003,mahasiswa,2024-08-22 19:38:00,indomaret,aqua 600ml,makanan & minuman,1,3502,3502,Debit Card,indomaret aqua 600ml,low,8,Thursday,0,19,night,10,3,0
U004,ibu_rumah_tangga,2024-08-22 22:34:00,myrepublic,tagihan wifi rumah,tagihan & utilitas,1,366898,366898,Debit Card,myrepublic tagihan wifi rumah,high,8,Thursday,0,22,night,18,4,0
U004,ibu_rumah_tangga,2024-08-23 00:44:00,miniso,miniso gantungan baju 10pcs gantungan dewasa premium gantungan baju plastik gantungan baju celana hanger,kebutuhan rumah,2,37537,75074,Cash,miniso miniso gantungan baju 10pcs gantungan dewasa premium gantungan baju plastik gantungan baju celana hanger,medium,8,Friday,0,0,night,104,15,0
U005,anak_sultan,2024-08-23 04:44:00,miniso,miniso x marvel kotak bento berlapis 500ml,belanja,1,48355,48355,DANA,miniso miniso x marvel kotak bento berlapis 500ml,low,8,Friday,0,4,night,42,8,1
U005,anak_sultan,2024-08-23 08:25:00,shopee official store,best wok mi kuah japanese curry dus 20 pcs,makanan & minuman,2,56584,113168,OVO,shopee official store best wok mi kuah japanese curry dus 20 pcs,medium,8,Friday,0,8,morning,42,12,1
U001,anak_kos,2024-08-23 08:26:00,parkir malioboro,parkir motor,transport,1,3019,3019,GoPay,parkir malioboro parkir motor,low,8,Friday,0,8,morning,12,4,1
U005,anak_sultan,2024-08-23 08:36:00,miniso,miniso berkualitas eva sandal kamar empuk sandal anti slip sendal,belanja,1,61299,61299,Debit Card,miniso miniso berkualitas eva sandal kamar empuk sandal anti slip sendal,medium,8,Friday,0,8,morning,65,11,0
U003,mahasiswa,2024-08-23 11:05:00,grab,grabbike,transport,1,25544,25544,DANA,grab grabbike,low,8,Friday,0,11,afternoon,8,2,1
U005,anak_sultan,2024-08-23 14:34:00,miniso,miniso gelas kaca gelas dengan mulut emas 420ml,belanja,1,30717,30717,Debit Card,miniso miniso gelas kaca gelas dengan mulut emas 420ml,low,8,Friday,0,14,afternoon,47,9,0
U001,anak_kos,2024-08-23 17:04:00,traveloka,tiket pesawat domestik,transport,1,855538,855538,OVO,traveloka tiket pesawat domestik,high,8,Friday,0,17,evening,22,4,1
U004,ibu_rumah_tangga,2024-08-23 23:11:00,laundry express,cuci setrika,kebutuhan rumah,1,25579,25579,DANA,laundry express cuci setrika,low,8,Friday,0,23,night,12,4,1
U003,mahasiswa,2024-08-23 23:54:00,gacoan,mie gacoan lv 6,makanan & minuman,1,15122,15122,OVO,gacoan mie gacoan lv 6,low,8,Friday,0,23,night,15,5,1
U005,anak_sultan,2024-08-24 00:06:00,spotify,spotify premium individual,hiburan,1,60604,60604,QRIS,spotify spotify premium individual,medium,8,Saturday,1,0,night,26,4,1
U005,anak_sultan,2024-08-24 01:48:00,gramedia,novel best seller,hiburan,1,103525,103525,OVO,gramedia novel best seller,medium,8,Saturday,1,1,night,17,4,1
U002,karyawan,2024-08-24 07:34:00,miniso,miniso marvel kotak penyimpanan tanpa tutupnya,belanja,3,61497,184491,Debit Card,miniso miniso marvel kotak penyimpanan tanpa tutupnya,medium,8,Saturday,1,7,morning,46,7,0
U004,ibu_rumah_tangga,2024-08-24 09:15:00,telkomsel,paket internet 25gb,tagihan & utilitas,1,69343,69343,Debit Card,telkomsel paket internet 25gb,medium,8,Saturday,1,9,morning,19,4,0
U005,anak_sultan,2024-08-24 10:25:00,shopee official store,indomie all varian paketan 3 10 pcs,makanan & minuman,1,13390,13390,Cash,shopee official store indomie all varian paketan 3 10 pcs,low,8,Saturday,1,10,morning,35,10,0
U004,ibu_rumah_tangga,2024-08-24 11:27:00,simply fresh,laundry express,kebutuhan rumah,2,35187,70374,DANA,simply fresh laundry express,medium,8,Saturday,1,11,afternoon,15,4,1
U004,ibu_rumah_tangga,2024-08-24 14:36:00,miniso,miniso rak kosmetik box penyimpanan serbaguna kotak drawer three layer jewelry,kebutuhan rumah,2,87262,174524,QRIS,miniso miniso rak kosmetik box penyimpanan serbaguna kotak drawer three layer jewelry,medium,8,Saturday,1,14,afternoon,78,12,1
U004,ibu_rumah_tangga,2024-08-24 15:01:00,shopee official store,token listrik premium quality,tagihan & utilitas,1,56106,56106,GoPay,shopee official store token listrik premium quality,medium,8,Saturday,1,15,evening,29,7,1
U004,ibu_rumah_tangga,2024-08-24 22:44:00,k24,arkavit c tablet,kesehatan,1,13075,13075,QRIS,k24 arkavit c tablet,low,8,Saturday,1,22,night,16,4,1
U005,anak_sultan,2024-08-25 00:07:00,miniso,miniso official product marvel storage organizer ironman spiderman avengers,belanja,3,132420,397260,DANA,miniso miniso official product marvel storage organizer ironman spiderman avengers,high,8,Sunday,1,0,night,75,10,1
U003,mahasiswa,2024-08-25 03:25:00,traveloka,tiket pesawat domestik,transport,1,840848,840848,QRIS,traveloka tiket pesawat domestik,high,8,Sunday,1,3,night,22,4,1
U003,mahasiswa,2024-08-25 04:18:00,gacoan,mie gacoan lv 7,makanan & minuman,1,14109,14109,Cash,gacoan mie gacoan lv 7,low,8,Sunday,1,4,night,15,5,0
U001,anak_kos,2024-08-25 09:50:00,gojek,goride,transport,1,22039,22039,DANA,gojek goride,low,8,Sunday,1,9,morning,6,2,1
U004,ibu_rumah_tangga,2024-08-25 12:09:00,myrepublic,tagihan wifi rumah,tagihan & utilitas,1,348032,348032,GoPay,myrepublic tagihan wifi rumah,high,8,Sunday,1,12,afternoon,18,4,1
U002,karyawan,2024-08-25 17:44:00,timezone,top up kartu game,hiburan,1,91258,91258,DANA,timezone top up kartu game,medium,8,Sunday,1,17,evening,17,5,1
U004,ibu_rumah_tangga,2024-08-25 20:02:00,miniso,miniso gantungan baju 10pcs gantungan dewasa premium gantungan baju plastik gantungan baju celana hanger,kebutuhan rumah,1,38328,38328,Cash,miniso miniso gantungan baju 10pcs gantungan dewasa premium gantungan baju plastik gantungan baju celana hanger,low,8,Sunday,1,20,night,104,15,0
